Name	Corona Temp. (K)	Wind Speed (km/s)
TOI-132 b	1125358.0	100.0
TOI-1333 b	2403728.0	100.0
TOI-1338 b	1484985.0	302.0
TOI-1338 c	1484985.0	339.0
TOI-1416 b	1019145.0	100.0
TOI-1420 b	801904.0	100.0
TOI-1422 b	1304232.0	150.0
TOI-1431 b	10337645.0	100.0
TOI-1470 b	2930391.0	100.0
TOI-1470 c	2930391.0	146.0
TOI-1478 b	882346.0	100.0
TOI-150.01	2354403.0	100.0
TOI-157 b	706312.0	100.0
TOI-1601 b	2228707.0	100.0
TOI-163 b	2830151.0	100.0
TOI-1670 b	2187630.0	138.0
TOI-1670 c	2187630.0	253.0
TOI-1685 b	2959793.0	100.0
TOI-169 b	1426462.0	100.0
TOI-1696 b	798434.0	100.0
TOI-1710 b	1486114.0	208.0
TOI-172 b	1052560.0	100.0
TOI-1728 b	955987.0	100.0
TOI-1736 b	1368310.0	100.0
TOI-1736 c	1368310.0	372.0
TOI-1759 b	1197770.0	166.0
TOI-178 b	955987.0	100.0
TOI-178 c	955987.0	99.0
TOI-178 d	955987.0	100.0
TOI-178 e	955987.0	100.0
TOI-178 f	955987.0	141.0
TOI-178 g	955987.0	179.0
TOI-1789 b	2176100.0	100.0
TOI-1807 b	12289819.0	100.0
TOI-181 b	1207987.0	100.0
TOI-1811 b	1138064.0	100.0
TOI-1820 b	797322.0	100.0
TOI-1842 b	2298502.0	130.0
TOI-1859 b	3301103.0	278.0
TOI-1860 b	15479778.0	100.0
TOI-1899 b	923502.0	207.0
TOI-1937 A b	1679783.0	100.0
TOI-198 b	1093405.0	130.0
TOI-199 b	4614635.0	296.0
TOI-199 c	4614635.0	340.0
TOI-2000 b	1298556.0	100.0
TOI-2000 c	1298556.0	100.0
TOI-201 b	4617653.0	269.0
TOI-2010 b	2614799.0	315.0
TOI-2025 b	1482266.0	100.0
TOI-2076 b	11526956.0	100.0
TOI-2076 c	11526956.0	152.0
TOI-2076 d	11526956.0	204.0
TOI-2084 b	853704.0	100.0
TOI-2096 b	1172531.0	100.0
TOI-2096 c	1172531.0	100.0
TOI-2109 b	2891415.0	100.0
TOI-2134 b	1502099.0	100.0
TOI-2134 c	1502099.0	286.0
TOI-2136 b	1136333.0	99.0
TOI-2141 b	1110504.0	185.0
TOI-2145 b	2958940.0	155.0
TOI-2152 A b	4891153.0	100.0
TOI-2154 b	2001209.0	100.0
TOI-2158 b	998164.0	100.0
TOI-2180 b	987987.0	341.0
TOI-2193 A b	1266947.0	100.0
TOI-2196 b	1433776.0	100.0
TOI-220 b	798251.0	100.0
TOI-2202 b	970973.0	105.0
TOI-2202 c	970973.0	205.0
TOI-2207 b	1855938.0	100.0
TOI-2236 b	2239770.0	99.0
TOI-2260 b	8714196.0	100.0
TOI-2338 b	1058724.0	207.0
TOI-2364 b	1670598.0	100.0
TOI-237 b	1035324.0	100.0
TOI-2421 b	1043355.0	100.0
TOI-244 b	887045.0	99.0
TOI-2497 b	4472990.0	165.0
TOI-2498 b	1695965.0	100.0
TOI-2525 b	1493923.0	202.0
TOI-2525 c	1493923.0	253.0
TOI-2567 b	1034357.0	99.0
TOI-2570 b	1464580.0	100.0
TOI-2583 A b	1510130.0	100.0
TOI-2587 A b	1128069.0	100.0
TOI-2589 b	775731.0	269.0
TOI-262 b	4589714.0	211.0
TOI-2641 b	829167.0	100.0
TOI-2796 b	1561484.0	100.0
TOI-2803 A b	1664950.0	100.0
TOI-2818 b	864254.0	99.0
TOI-2842 b	1423720.0	100.0
TOI-3023 b	1089336.0	100.0
TOI-332 b	1291529.0	99.0
TOI-3331 A b	2401963.0	99.0
TOI-3362 b	2542295.0	203.0
TOI-3364 b	1310767.0	100.0
TOI-3629 b	958842.0	100.0
TOI-3688 A b	1824702.0	100.0
TOI-3693 b	1823484.0	100.0
TOI-3714 b	1700250.0	100.0
TOI-3757 b	952852.0	100.0
TOI-3785 b	841415.0	100.0
TOI-3807 b	1277158.0	100.0
TOI-3819 b	1493066.0	100.0
TOI-3912 b	1034521.0	100.0
TOI-3976 A b	1674321.0	100.0
TOI-3984 A b	1676443.0	100.0
TOI-4010 b	1130073.0	100.0
TOI-4010 c	1130073.0	100.0
TOI-4010 d	1130073.0	159.0
TOI-4010 e	1130073.0	379.0
TOI-4087 b	4796694.0	99.0
TOI-411 b	2163600.0	100.0
TOI-411 c	2163600.0	135.0
TOI-4127 b	1427802.0	271.0
TOI-4137 b	2522718.0	100.0
TOI-4145 A b	1356146.0	100.0
TOI-4184 b	800557.0	100.0
TOI-4201 b	2902971.0	100.0
TOI-421 b	841516.0	99.0
TOI-421 c	841516.0	168.0
TOI-4377 b	1681930.0	100.0
TOI-4406 b	1987568.0	233.0
TOI-444 b	5855548.0	185.0
TOI-4463 A b	1535749.0	100.0
TOI-451 b	16398858.0	100.0
TOI-451 c	16398858.0	100.0
TOI-451 d	16398858.0	171.0
TOI-4551 b	1424757.0	127.0
TOI-4562 b	5266382.0	337.0
TOI-4603 b	3169144.0	100.0
TOI-470 b	3086602.0	168.0
TOI-4791 b	1837381.0	100.0
TOI-481 b	1125776.0	117.0
TOI-4860 b	1154001.0	100.0
TOI-500 b	1245580.0	100.0
TOI-5126 b	4838194.0	100.0
TOI-5126 c	4838194.0	195.0
TOI-5153 b	1323105.0	207.0
TOI-519 b	1015613.0	99.0
TOI-5293 A b	1706014.0	100.0
TOI-532 b	952852.0	99.0
TOI-5344 b	707296.0	100.0
TOI-5398 b	5510016.0	122.0
TOI-5398 c	5510016.0	99.0
TOI-540 b	2815839.0	100.0
TOI-5542 b	776758.0	277.0
TOI-558 b	2829158.0	181.0
TOI-559 b	1089022.0	100.0
TOI-561 b	750463.0	99.0
TOI-561 c	750463.0	100.0
TOI-564 b	1032163.0	99.0
TOI-5678 b	913521.0	253.0
TOI-615 b	2971803.0	100.0
TOI-620 b	924563.0	100.0
TOI-622 b	4505255.0	100.0
TOI-628 b	3537578.0	100.0
TOI-640 b	2703345.0	100.0
TOI-677 b	1974906.0	140.0
TOI-700 b	2600314.0	100.0
TOI-700 c	2600314.0	100.0
TOI-700 d	2600314.0	211.0
TOI-700 e	2600314.0	186.0
TOI-712 b	4314374.0	99.0
TOI-712 c	4314374.0	251.0
TOI-712 d	4314374.0	279.0
TOI-715 b	859239.0	100.0
TOI-733 b	1433955.0	100.0
TOI-776 b	862749.0	100.0
TOI-776 c	862749.0	130.0
TOI-778 b	2688479.0	100.0
TOI-813 b	1715462.0	296.0
TOI-824 b	938999.0	100.0
TOI-836 b	1161713.0	100.0
TOI-836 c	1161713.0	100.0
TOI-849 b	1074607.0	99.0
TOI-858 B b	1100961.0	100.0
TOI-892 b	2432893.0	100.0
TOI-905 b	1711088.0	100.0
TOI-908 b	1388551.0	100.0
TOI-954 b	1206573.0	100.0
TOI-969 b	2310145.0	100.0
TOI-969 c	2310145.0	405.0
TRAPPIST-1 b	4633671.0	100.0
TRAPPIST-1 c	4633671.0	100.0
TRAPPIST-1 d	4633671.0	100.0
TRAPPIST-1 e	4633671.0	100.0
TRAPPIST-1 f	4633671.0	100.0
TRAPPIST-1 g	4633671.0	100.0
TRAPPIST-1 h	4633671.0	100.0
TYC 1422-614-1 b	1228010.0	330.0
TYC 1422-614-1 c	1228010.0	371.0
TYC 3667-1280-1 b	3654339.0	237.0
TYC 4282-00605-1 b	828404.0	296.0
Teegarden's Star b	612532.0	100.0
Teegarden's Star c	612532.0	100.0
TrES-1 b	1639207.0	100.0
TrES-2 b	1784650.0	100.0
TrES-3 b	4244678.0	100.0
TrES-4 b	2352468.0	100.0
TrES-5 b	998602.0	100.0
V0391 Peg b	717486.0	384.0
V1298 Tau b	37957425.0	214.0
V1298 Tau c	37957425.0	100.0
V1298 Tau d	37957425.0	150.0
V1298 Tau e	37957425.0	271.0
WASP-1 b	1800871.0	100.0
WASP-10 b	995258.0	100.0
WASP-100 b	2789104.0	100.0
WASP-101 b	3882642.0	100.0
WASP-103 b	1609337.0	100.0
WASP-104 b	1904164.0	100.0
WASP-106 b	1043801.0	100.0
WASP-107 b	1594923.0	100.0
WASP-11 b	1093289.0	99.0
WASP-113 b	1225951.0	100.0
WASP-114 b	1552473.0	100.0
WASP-117 b	1484467.0	100.0
WASP-118 b	3767755.0	100.0
WASP-119 b	976307.0	100.0
WASP-12 b	2653983.0	100.0
WASP-120 b	2209747.0	100.0
WASP-121 b	3196287.0	100.0
WASP-123 b	1110983.0	100.0
WASP-124 b	2424225.0	100.0
WASP-126 b	1155493.0	100.0
WASP-127 b	761483.0	100.0
WASP-129 b	3994906.0	100.0
WASP-13 b	1238588.0	100.0
WASP-130 b	2493050.0	133.0
WASP-131 b	1442667.0	100.0
WASP-132 b	1707620.0	100.0
WASP-133 b	1119413.0	100.0
WASP-135 b	5670693.0	100.0
WASP-136 b	1775518.0	100.0
WASP-138 b	1780603.0	100.0
WASP-139 b	6365981.0	100.0
WASP-14 b	5302166.0	99.0
WASP-140 b	6343961.0	100.0
WASP-141 b	1394728.0	100.0
WASP-142 b	2615692.0	100.0
WASP-144 b	875183.0	100.0
WASP-145 A b	999084.0	100.0
WASP-147 b	944804.0	100.0
WASP-148 b	1638933.0	100.0
WASP-148 c	1638933.0	234.0
WASP-15 b	2256023.0	100.0
WASP-150 b	2029751.0	100.0
WASP-151 b	1266947.0	100.0
WASP-153 b	1642784.0	100.0
WASP-156 b	1083267.0	100.0
WASP-157 b	2917083.0	99.0
WASP-158 b	2699595.0	100.0
WASP-159 b	1851351.0	100.0
WASP-16 b	1070723.0	100.0
WASP-160 B b	826023.0	100.0
WASP-162 b	701047.0	100.0
WASP-164 b	1505653.0	100.0
WASP-165 b	1438949.0	100.0
WASP-166 b	2475057.0	100.0
WASP-168 b	1578333.0	100.0
WASP-169 b	1699296.0	100.0
WASP-17 b	2430774.0	99.0
WASP-171 b	1230385.0	100.0
WASP-172 b	2885048.0	100.0
WASP-173 A b	1095965.0	100.0
WASP-174 b	2417482.0	100.0
WASP-175 b	2818109.0	100.0
WASP-176 b	1453677.0	100.0
WASP-177 b	831045.0	100.0
WASP-178 b	8068856.0	100.0
WASP-18 b	3066915.0	99.0
WASP-180 A b	3692429.0	100.0
WASP-181 b	2139667.0	100.0
WASP-182 b	1202246.0	100.0
WASP-183 b	610367.0	100.0
WASP-184 b	1447906.0	100.0
WASP-185 b	1132304.0	100.0
WASP-186 b	1909861.0	100.0
WASP-187 b	2287522.0	100.0
WASP-189 b	5628005.0	100.0
WASP-19 b	1118336.0	100.0
WASP-192 b	1239806.0	100.0
WASP-193 b	1464580.0	100.0
WASP-2 b	933037.0	99.0
WASP-20 b	1107160.0	100.0
WASP-21 b	748384.0	100.0
WASP-22 b	2028188.0	100.0
WASP-23 b	1088974.0	100.0
WASP-24 b	1724452.0	100.0
WASP-25 b	37506398.0	100.0
WASP-26 b	1136938.0	100.0
WASP-28 b	1242747.0	100.0
WASP-29 b	633498.0	100.0
WASP-3 b	2634300.0	100.0
WASP-31 b	4100362.0	100.0
WASP-32 b	2165426.0	99.0
WASP-34 b	978785.0	100.0
WASP-35 b	1341656.0	100.0
WASP-36 b	3209378.0	99.0
WASP-37 b	775731.0	100.0
WASP-38 b	1987500.0	100.0
WASP-39 b	884313.0	100.0
WASP-4 b	1025653.0	100.0
WASP-41 b	3393521.0	100.0
WASP-41 c	3476036.0	357.0
WASP-42 b	1430787.0	100.0
WASP-43 b	942411.0	100.0
WASP-44 b	811724.0	100.0
WASP-45 b	691330.0	100.0
WASP-46 b	825351.0	100.0
WASP-47 b	1124471.0	100.0
WASP-47 c	1124471.0	372.0
WASP-47 d	1124471.0	100.0
WASP-47 e	1124471.0	100.0
WASP-48 b	951402.0	100.0
WASP-49 b	735217.0	99.0
WASP-5 b	1249636.0	100.0
WASP-50 b	1033534.0	100.0
WASP-52 b	7356530.0	99.0
WASP-54 b	1090426.0	100.0
WASP-55 b	3809365.0	100.0
WASP-56 b	1067395.0	100.0
WASP-57 b	2020502.0	100.0
WASP-58 b	726893.0	100.0
WASP-59 b	6128255.0	100.0
WASP-6 b	687017.0	100.0
WASP-60 b	2859826.0	100.0
WASP-61 b	2282647.0	100.0
WASP-62 b	2110376.0	100.0
WASP-63 b	1006693.0	100.0
WASP-64 b	3520894.0	100.0
WASP-65 b	955553.0	100.0
WASP-66 b	1727580.0	100.0
WASP-67 b	706633.0	99.0
WASP-68 b	1332944.0	100.0
WASP-69 b	1056275.0	100.0
WASP-7 b	2293365.0	100.0
WASP-70 A b	890747.0	100.0
WASP-71 b	1776177.0	100.0
WASP-72 b	2253175.0	100.0
WASP-73 b	1819008.0	100.0
WASP-74 b	1619085.0	100.0
WASP-75 b	1734930.0	100.0
WASP-76 b	1391123.0	100.0
WASP-77 A b	1123383.0	100.0
WASP-78 b	2241605.0	100.0
WASP-79 b	3364588.0	100.0
WASP-8 b	1642784.0	100.0
WASP-8 c	1555200.0	441.0
WASP-80 b	942411.0	100.0
WASP-83 b	1358167.0	100.0
WASP-84 b	2315398.0	100.0
WASP-84 c	2315398.0	100.0
WASP-88 b	1851626.0	100.0
WASP-89 b	3281940.0	100.0
WASP-90 b	1593904.0	100.0
WASP-92 b	2333163.0	100.0
WASP-93 b	5368008.0	100.0
WASP-94 A b	2240195.0	100.0
WASP-94 B b	1615045.0	100.0
WASP-95 b	2356223.0	100.0
WASP-96 b	985191.0	100.0
WASP-97 b	1414643.0	100.0
WASP-98 b	1933359.0	100.0
WASP-99 b	1949252.0	100.0
WD 1856+534 b	846453.0	100.0
WTS-1 b	2172311.0	100.0
WTS-2 b	5510615.0	100.0
Wolf 503 b	722944.0	100.0
XO-1 b	4205262.0	100.0
XO-2 N b	981134.0	100.0
XO-2 S b	1046412.0	182.0
XO-2 S c	1046412.0	304.0
XO-3 b	1762387.0	100.0
XO-4 b	2437262.0	100.0
XO-5 b	942623.0	99.0
XO-6 b	2783094.0	100.0
XO-7 b	3792073.0	100.0
YZ Cet b	1123582.0	100.0
YZ Cet c	1123582.0	99.0
YZ Cet d	1123582.0	100.0
alf Tau b	1134639.0	375.0
bet Cnc b	2897829.0	384.0
bet Pic b	44621578.0	471.0
bet Pic c	40438860.0	408.0
bet UMi b	2032847.0	373.0
eps CrB b	3020163.0	368.0
eps Eri b	5510615.0	422.0
eps Ind A b	1302682.0	477.0
gam Cep b	1360740.0	394.0
gam Lib b	2206811.0	369.0
gam Lib c	2206811.0	400.0
gam1 Leo b	2267240.0	363.0
iot Dra b	2229249.0	375.0
iot Dra c	2229249.0	499.0
kap CrB b	1820919.0	404.0
mu Leo b	1895197.0	359.0
nu Oph b	6380133.0	386.0
nu Oph c	6380133.0	446.0
omi CrB b	1049611.0	331.0
pi Men c	1595363.0	100.0
psi1 Dra B b	1821492.0	433.0
rho CrB c	818983.0	295.0
rho CrB d	818983.0	341.0
rho CrB e	818983.0	146.0
tau Boo b	2611765.0	100.0
tau Cet e	698049.0	313.0
tau Cet f	698049.0	370.0
tau Cet g	698049.0	185.0
tau Cet h	698049.0	251.0
tau Gem b	4078787.0	362.0
ups And b	1407195.0	100.0
ups And c	1407195.0	341.0
ups And d	1407195.0	405.0
xi Aql b	1201982.0	323.0
